
*** Data Prefetching Championship 2 Simulator ***

Warmup Instructions: 0
Simulation Instructions: 100000000
Scramble loads OFF
Using 256KB Last Level Cache
Using 12.8 GB/s DRAM bandwidth
Knobs visible from prefetcher: 0 1 0
Resetting history queue.
Setting up the minimum score
Resetting offset table
Setting initial offset to 1
Tag offset: 6
Resetting rable rounds
Resetting gauge

Warmup complete. Instructions retired: 3 Cycles elapsed: 2 IPC: 1.500000
Cycle: 15	Rate: 32
Cycle: 829387	Rate: 13
Cycle: 829388	Rate: 12
Cycle: 829389	Rate: 12
Cycle: 829390	Rate: 12
Cycle: 829391	Rate: 11
Cycle: 829392	Rate: 11
Cycle: 829928	Rate: 12
Cycle: 829929	Rate: 12
Cycle: 829930	Rate: 12
Cycle: 829931	Rate: 11
Cycle: 829932	Rate: 11
Cycle: 829933	Rate: 11
Cycle: 829934	Rate: 11
Cycle: 830630	Rate: 12
Cycle: 830631	Rate: 12
Cycle: 830635	Rate: 12
Cycle: 830636	Rate: 12
Instructions Retired: 1000004 Cycle: 830898 Hearbeat IPC: 1.015424 Cumulative IPC: 1.203522
Cycle: 830898	Rate: 13
Cycle: 830899	Rate: 13
Cycle: 830900	Rate: 13
Cycle: 830901	Rate: 12
Cycle: 831263	Rate: 13
Cycle: 831264	Rate: 13
Cycle: 831265	Rate: 13
Cycle: 831266	Rate: 12
Cycle: 831531	Rate: 13
Cycle: 831532	Rate: 13
Cycle: 831533	Rate: 13
Cycle: 831534	Rate: 12
Cycle: 832060	Rate: 13
Cycle: 832061	Rate: 13
Cycle: 832062	Rate: 13
Cycle: 832063	Rate: 12
Cycle: 832441	Rate: 13
Cycle: 832442	Rate: 13
Cycle: 832443	Rate: 13
Cycle: 832444	Rate: 12
Cycle: 832708	Rate: 13
Cycle: 832709	Rate: 13
Cycle: 832710	Rate: 13
Cycle: 832711	Rate: 12
Cycle: 832712	Rate: 12
Cycle: 832713	Rate: 12
Cycle: 832714	Rate: 11
Cycle: 832715	Rate: 11
Cycle: 833341	Rate: 12
Cycle: 833342	Rate: 12
Cycle: 833343	Rate: 12
Cycle: 833344	Rate: 11
Cycle: 833345	Rate: 11
Cycle: 833346	Rate: 11
Cycle: 833347	Rate: 11
Cycle: 833836	Rate: 12
Cycle: 833837	Rate: 12
Cycle: 833838	Rate: 12
Cycle: 833839	Rate: 11
Cycle: 834103	Rate: 12
Cycle: 834104	Rate: 12
Cycle: 834105	Rate: 12
Cycle: 834106	Rate: 11
Cycle: 834468	Rate: 12
Cycle: 834469	Rate: 12
Cycle: 834470	Rate: 12
Cycle: 834471	Rate: 11
Cycle: 834760	Rate: 12
Cycle: 834761	Rate: 12
Cycle: 834762	Rate: 12
Cycle: 834763	Rate: 11
Cycle: 835027	Rate: 12
Cycle: 835028	Rate: 12
Cycle: 835029	Rate: 12
Cycle: 835030	Rate: 11
Cycle: 835293	Rate: 12
Cycle: 835294	Rate: 12
Cycle: 835295	Rate: 12
Cycle: 835296	Rate: 11
Cycle: 835560	Rate: 12
Cycle: 835561	Rate: 12
Cycle: 835562	Rate: 12
Cycle: 835563	Rate: 11
Cycle: 835564	Rate: 11
Cycle: 835565	Rate: 11
Cycle: 835566	Rate: 11
Cycle: 835567	Rate: 10
Cycle: 836506	Rate: 11
Cycle: 836507	Rate: 11
Cycle: 836508	Rate: 11
Cycle: 836510	Rate: 11
Cycle: 836511	Rate: 10
Cycle: 836512	Rate: 10
Cycle: 836613	Rate: 11
Cycle: 836616	Rate: 11
Cycle: 836688	Rate: 12
Cycle: 836704	Rate: 12
Cycle: 836935	Rate: 13
Cycle: 836936	Rate: 13
Cycle: 836939	Rate: 13
Cycle: 836943	Rate: 13
Cycle: 837608	Rate: 14
Cycle: 837610	Rate: 14
Cycle: 837611	Rate: 14
Cycle: 837612	Rate: 13
Cycle: 837875	Rate: 14
Cycle: 837876	Rate: 14
Cycle: 837877	Rate: 14
Cycle: 837878	Rate: 13
Cycle: 838142	Rate: 14
Cycle: 838143	Rate: 14
Cycle: 838144	Rate: 14
Cycle: 838149	Rate: 13
Cycle: 838410	Rate: 14
Cycle: 838411	Rate: 14
Cycle: 838412	Rate: 14
Cycle: 838413	Rate: 13
Cycle: 838677	Rate: 14
Cycle: 838678	Rate: 14
Cycle: 838679	Rate: 14
Cycle: 838680	Rate: 13
Cycle: 838681	Rate: 13
Cycle: 838682	Rate: 13
Cycle: 838683	Rate: 12
Cycle: 838684	Rate: 12
Cycle: 839388	Rate: 13
Cycle: 839389	Rate: 13
Cycle: 839390	Rate: 13
Cycle: 839391	Rate: 12
Cycle: 839392	Rate: 12
Cycle: 839394	Rate: 12
Cycle: 839395	Rate: 11
Cycle: 839396	Rate: 11
Cycle: 840037	Rate: 12
Cycle: 840038	Rate: 12
Cycle: 840039	Rate: 12
Cycle: 840042	Rate: 12
Cycle: 840303	Rate: 13
Cycle: 840304	Rate: 13
Cycle: 840305	Rate: 13
Cycle: 840309	Rate: 12
Cycle: 840684	Rate: 13
Cycle: 840685	Rate: 13
Cycle: 840687	Rate: 13
Cycle: 840689	Rate: 12
Cycle: 841064	Rate: 13
Cycle: 841065	Rate: 13
Cycle: 841066	Rate: 13
Cycle: 841067	Rate: 12
Cycle: 841792	Rate: 13
Cycle: 841793	Rate: 13
Cycle: 841794	Rate: 13
Cycle: 841795	Rate: 12
Cycle: 842059	Rate: 13
Cycle: 842060	Rate: 13
Cycle: 842061	Rate: 13
Cycle: 842062	Rate: 12
Cycle: 842324	Rate: 13
Cycle: 842327	Rate: 13
Cycle: 842328	Rate: 13
Cycle: 842329	Rate: 12
Cycle: 842330	Rate: 12
Cycle: 842331	Rate: 12
Cycle: 842332	Rate: 11
Cycle: 842333	Rate: 11
Cycle: 842851	Rate: 12
Cycle: 842852	Rate: 12
Cycle: 842853	Rate: 12
Cycle: 842854	Rate: 11
Cycle: 842856	Rate: 11
Cycle: 842857	Rate: 11
Cycle: 842858	Rate: 11
Cycle: 843389	Rate: 12
Cycle: 843417	Rate: 12
Cycle: 843418	Rate: 12
Cycle: 843430	Rate: 12
Cycle: 843433	Rate: 12
Cycle: 843686	Rate: 13
Cycle: 843687	Rate: 13
Cycle: 843688	Rate: 13
Cycle: 843689	Rate: 12
Cycle: 844052	Rate: 13
Cycle: 844053	Rate: 13
Cycle: 844054	Rate: 13
Cycle: 844055	Rate: 12
Cycle: 844715	Rate: 13
Cycle: 844716	Rate: 13
Cycle: 844717	Rate: 13
Cycle: 844723	Rate: 13
Cycle: 844984	Rate: 14
Cycle: 844985	Rate: 14
Cycle: 844986	Rate: 14
Cycle: 844987	Rate: 13
Cycle: 845251	Rate: 14
Cycle: 845252	Rate: 14
Cycle: 845253	Rate: 14
Cycle: 845259	Rate: 13
Cycle: 845501	Rate: 14
Cycle: 845504	Rate: 14
Cycle: 845505	Rate: 14
Cycle: 845506	Rate: 13
Cycle: 845507	Rate: 13
Cycle: 845509	Rate: 13
Cycle: 845512	Rate: 12
Cycle: 845515	Rate: 12
Cycle: 846224	Rate: 13
Cycle: 846225	Rate: 13
Cycle: 846226	Rate: 13
Cycle: 846227	Rate: 12
Cycle: 846228	Rate: 12
Cycle: 846229	Rate: 12
Cycle: 846230	Rate: 11
Cycle: 846588	Rate: 12
Cycle: 846589	Rate: 12
Cycle: 846590	Rate: 12
Cycle: 846593	Rate: 12
Cycle: 847169	Rate: 13
Cycle: 847170	Rate: 13
Cycle: 847171	Rate: 13
Cycle: 847172	Rate: 12
Cycle: 847534	Rate: 13
Cycle: 847535	Rate: 13
Cycle: 847536	Rate: 13
Cycle: 847537	Rate: 12
Cycle: 847914	Rate: 13
Cycle: 847915	Rate: 13
Cycle: 847916	Rate: 13
Cycle: 847917	Rate: 12
Cycle: 848180	Rate: 13
Cycle: 848181	Rate: 13
Cycle: 848182	Rate: 13
Cycle: 848183	Rate: 12
Cycle: 848445	Rate: 13
Cycle: 848447	Rate: 13
Cycle: 848448	Rate: 13
Cycle: 848449	Rate: 12
Cycle: 848711	Rate: 13
Cycle: 848712	Rate: 13
Cycle: 848713	Rate: 13
Cycle: 848714	Rate: 12
Cycle: 848715	Rate: 12
Cycle: 848716	Rate: 12
Cycle: 848717	Rate: 11
Cycle: 848718	Rate: 11
Cycle: 849496	Rate: 12
Cycle: 849497	Rate: 12
Cycle: 849498	Rate: 12
Cycle: 849499	Rate: 11
Cycle: 849500	Rate: 11
Cycle: 849501	Rate: 11
Cycle: 849502	Rate: 11
Cycle: 849861	Rate: 12
Cycle: 849862	Rate: 12
Cycle: 849863	Rate: 12
Cycle: 849864	Rate: 11
Cycle: 850330	Rate: 12
Cycle: 850331	Rate: 12
Cycle: 850332	Rate: 12
Cycle: 850333	Rate: 11
Cycle: 850695	Rate: 12
Cycle: 850696	Rate: 12
Cycle: 850697	Rate: 12
Cycle: 850698	Rate: 11
Cycle: 850720	Rate: 11
Cycle: 851077	Rate: 12
Cycle: 851078	Rate: 12
Cycle: 851079	Rate: 12
Cycle: 851080	Rate: 11
Cycle: 851315	Rate: 12
Cycle: 851344	Rate: 12
Cycle: 851345	Rate: 12
Cycle: 851346	Rate: 12
Cycle: 851347	Rate: 12
Cycle: 851611	Rate: 13
Cycle: 851612	Rate: 13
Cycle: 851613	Rate: 13
Cycle: 851614	Rate: 12
Cycle: 852096	Rate: 13
Cycle: 852097	Rate: 13
Cycle: 852098	Rate: 13
Cycle: 852099	Rate: 12
Cycle: 852100	Rate: 12
Cycle: 852101	Rate: 12
Cycle: 852102	Rate: 11
Cycle: 852103	Rate: 11
Cycle: 852639	Rate: 12
Cycle: 852640	Rate: 12
Cycle: 852641	Rate: 12
Cycle: 852642	Rate: 11
Cycle: 852643	Rate: 11
Cycle: 852644	Rate: 11
Cycle: 852645	Rate: 11
Cycle: 853274	Rate: 12
Cycle: 853275	Rate: 12
Cycle: 853276	Rate: 12
Cycle: 853277	Rate: 11
Cycle: 853495	Rate: 12
Cycle: 853496	Rate: 12
Cycle: 853497	Rate: 12
Cycle: 853498	Rate: 11
Cycle: 853860	Rate: 12
Cycle: 853861	Rate: 12
Cycle: 853862	Rate: 12
Cycle: 853863	Rate: 11
Cycle: 854241	Rate: 12
Cycle: 854242	Rate: 12
Cycle: 854243	Rate: 12
Cycle: 854244	Rate: 11
Cycle: 854924	Rate: 12
Cycle: 854925	Rate: 12
Cycle: 854926	Rate: 12
Cycle: 854927	Rate: 11
Cycle: 854950	Rate: 11
Cycle: 855190	Rate: 12
Cycle: 855191	Rate: 12
Cycle: 855192	Rate: 12
Cycle: 855193	Rate: 11
Cycle: 855457	Rate: 12
Cycle: 855458	Rate: 12
Cycle: 855459	Rate: 12
Cycle: 855460	Rate: 11
Cycle: 855461	Rate: 11
Cycle: 855462	Rate: 11
Cycle: 855463	Rate: 11
Cycle: 855464	Rate: 10
Cycle: 856000	Rate: 11
Cycle: 856001	Rate: 11
Cycle: 856006	Rate: 11
Cycle: 856007	Rate: 11
Cycle: 856008	Rate: 10
Cycle: 856009	Rate: 10
Cycle: 856011	Rate: 10
Cycle: 856583	Rate: 11
Cycle: 856584	Rate: 11
Cycle: 856585	Rate: 11
Cycle: 856586	Rate: 11
Cycle: 856850	Rate: 12
Cycle: 856851	Rate: 12
Cycle: 856854	Rate: 12
Cycle: 856858	Rate: 12
Cycle: 857232	Rate: 13
Cycle: 857234	Rate: 13
Cycle: 857235	Rate: 13
Cycle: 857236	Rate: 12
Cycle: 857613	Rate: 13
Cycle: 857614	Rate: 13
Cycle: 857615	Rate: 13
Cycle: 857616	Rate: 12
Cycle: 857639	Rate: 12
Cycle: 857640	Rate: 12
Cycle: 857641	Rate: 12
Cycle: 857642	Rate: 12
Cycle: 857895	Rate: 13
Cycle: 857898	Rate: 13
Cycle: 857902	Rate: 13
Cycle: 857918	Rate: 13
Cycle: 858295	Rate: 14
Cycle: 858296	Rate: 14
Cycle: 858297	Rate: 14
Cycle: 858298	Rate: 13
Cycle: 858299	Rate: 13
Cycle: 858300	Rate: 13
Cycle: 858301	Rate: 12
Cycle: 858302	Rate: 12
Cycle: 859030	Rate: 13
Cycle: 859031	Rate: 13
Cycle: 859032	Rate: 13
Cycle: 859033	Rate: 12
Cycle: 859035	Rate: 12
Cycle: 859036	Rate: 12
Cycle: 859037	Rate: 11
Cycle: 859395	Rate: 12
Cycle: 859396	Rate: 12
Cycle: 859397	Rate: 12
Cycle: 859400	Rate: 12
Cycle: 859661	Rate: 13
Cycle: 859662	Rate: 13
Cycle: 859663	Rate: 13
Cycle: 859666	Rate: 12
Cycle: 860284	Rate: 13
Cycle: 860285	Rate: 13
Cycle: 860286	Rate: 13
Cycle: 860287	Rate: 12
Cycle: 860665	Rate: 13
Cycle: 860666	Rate: 13
Cycle: 860667	Rate: 13
Cycle: 860668	Rate: 12
Cycle: 860930	Rate: 13
Cycle: 860931	Rate: 13
Cycle: 860932	Rate: 13
Cycle: 860937	Rate: 12
Cycle: 861197	Rate: 13
Cycle: 861198	Rate: 13
Cycle: 861199	Rate: 13
Cycle: 861431	Rate: 14
Cycle: 861434	Rate: 14
Cycle: 861435	Rate: 14
Cycle: 861436	Rate: 13
Cycle: 861437	Rate: 13
Cycle: 861438	Rate: 13
Cycle: 861439	Rate: 12
Cycle: 861440	Rate: 12
Cycle: 862224	Rate: 13
Cycle: 862225	Rate: 13
Cycle: 862226	Rate: 13
Cycle: 862227	Rate: 12
Cycle: 862229	Rate: 12
Cycle: 862230	Rate: 12
Cycle: 862231	Rate: 11
Cycle: 862244	Rate: 11
Cycle: 862589	Rate: 12
Cycle: 862590	Rate: 12
Cycle: 862593	Rate: 12
Cycle: 862597	Rate: 12
Cycle: 863177	Rate: 13
Cycle: 863180	Rate: 13
Cycle: 863397	Rate: 14
Cycle: 863398	Rate: 14
Cycle: 863403	Rate: 14
Cycle: 863406	Rate: 13
Cycle: 863411	Rate: 13
Cycle: 863414	Rate: 13
Cycle: 863920	Rate: 14
Cycle: 863921	Rate: 14
Cycle: 863922	Rate: 14
Cycle: 863923	Rate: 13
Cycle: 864185	Rate: 14
Cycle: 864186	Rate: 14
Cycle: 864187	Rate: 14
Cycle: 864188	Rate: 13
Cycle: 864436	Rate: 14
Cycle: 864437	Rate: 14
Cycle: 864438	Rate: 14
Cycle: 864444	Rate: 13
Cycle: 864703	Rate: 14
Cycle: 864706	Rate: 14
Cycle: 864707	Rate: 14
Cycle: 864708	Rate: 13
Cycle: 864710	Rate: 13
Cycle: 864711	Rate: 13
Cycle: 864717	Rate: 13
Cycle: 864719	Rate: 12
Cycle: 865478	Rate: 13
Cycle: 865479	Rate: 13
Cycle: 865480	Rate: 13
Cycle: 865481	Rate: 12
Cycle: 865483	Rate: 12
Cycle: 865484	Rate: 12
Cycle: 865485	Rate: 11
Cycle: 866011	Rate: 12
Cycle: 866012	Rate: 12
Cycle: 866013	Rate: 12
Cycle: 866015	Rate: 11
Cycle: 866278	Rate: 12
Cycle: 866279	Rate: 12
Cycle: 866280	Rate: 12
Cycle: 866281	Rate: 11
Cycle: 866643	Rate: 12
Cycle: 866644	Rate: 12
Cycle: 866645	Rate: 12
Cycle: 866646	Rate: 11
Cycle: 867024	Rate: 12
Cycle: 867025	Rate: 12
Cycle: 867026	Rate: 12
Cycle: 867027	Rate: 11
Cycle: 867290	Rate: 12
Cycle: 867291	Rate: 12
Cycle: 867292	Rate: 12
Cycle: 867527	Rate: 13
Cycle: 867528	Rate: 13
Cycle: 867529	Rate: 13
Cycle: 867530	Rate: 12
Cycle: 868055	Rate: 13
Cycle: 868056	Rate: 13
Cycle: 868057	Rate: 13
Cycle: 868058	Rate: 12
Cycle: 868059	Rate: 12
Cycle: 868060	Rate: 12
Cycle: 868061	Rate: 11
Cycle: 868062	Rate: 11
Cycle: 868067	Rate: 11
Cycle: 868598	Rate: 12
Cycle: 868599	Rate: 12
Cycle: 868600	Rate: 12
Cycle: 868601	Rate: 11
Cycle: 868602	Rate: 11
Cycle: 868603	Rate: 11
Cycle: 868604	Rate: 11
Cycle: 869198	Rate: 12
Cycle: 869199	Rate: 12
Cycle: 869200	Rate: 12
Cycle: 869201	Rate: 11
Cycle: 869466	Rate: 12
Cycle: 869467	Rate: 12
Cycle: 869468	Rate: 12
Cycle: 869469	Rate: 11
Cycle: 869831	Rate: 12
Cycle: 869832	Rate: 12
Cycle: 869833	Rate: 12
Cycle: 869834	Rate: 11
Cycle: 870213	Rate: 12
Cycle: 870214	Rate: 12
Cycle: 870215	Rate: 12
Cycle: 870216	Rate: 11
Cycle: 870610	Rate: 12
Cycle: 870611	Rate: 12
Cycle: 870612	Rate: 12
Cycle: 870613	Rate: 11
Cycle: 870875	Rate: 12
Cycle: 870877	Rate: 12
Cycle: 870878	Rate: 12
Cycle: 870879	Rate: 11
Cycle: 871142	Rate: 12
Cycle: 871143	Rate: 12
Cycle: 871144	Rate: 12
Cycle: 871145	Rate: 11
Cycle: 871146	Rate: 11
Cycle: 871147	Rate: 11
Cycle: 871148	Rate: 11
Cycle: 871149	Rate: 10
Cycle: 871685	Rate: 11
Cycle: 871686	Rate: 11
Cycle: 871687	Rate: 11
Cycle: 871688	Rate: 11
Cycle: 871689	Rate: 10
Cycle: 871690	Rate: 10
Cycle: 871691	Rate: 10
Cycle: 871884	Rate: 11
Cycle: 872158	Rate: 12
Cycle: 872174	Rate: 12
Cycle: 872190	Rate: 12
Cycle: 872421	Rate: 13
Cycle: 872422	Rate: 13
Cycle: 872423	Rate: 13
Cycle: 872424	Rate: 12
Cycle: 872786	Rate: 13
Cycle: 872787	Rate: 13
Cycle: 872788	Rate: 13
Cycle: 872789	Rate: 12
Cycle: 873287	Rate: 13
Cycle: 873288	Rate: 13
Cycle: 873289	Rate: 13
Cycle: 873290	Rate: 12
Cycle: 873554	Rate: 13
Cycle: 873555	Rate: 13
Cycle: 873556	Rate: 13
Cycle: 873557	Rate: 12
Cycle: 873819	Rate: 13
Cycle: 873820	Rate: 13
Cycle: 873821	Rate: 13
Cycle: 873822	Rate: 12
Cycle: 874086	Rate: 13
Cycle: 874087	Rate: 13
Cycle: 874088	Rate: 13
Cycle: 874089	Rate: 12
Cycle: 874093	Rate: 12
Cycle: 874094	Rate: 12
Cycle: 874095	Rate: 12
Cycle: 874097	Rate: 11
Cycle: 874629	Rate: 12
Cycle: 874630	Rate: 12
Cycle: 874631	Rate: 12
Cycle: 874632	Rate: 11
Cycle: 874634	Rate: 11
Cycle: 874635	Rate: 11
Cycle: 874636	Rate: 11
Cycle: 874729	Rate: 12
Cycle: 875037	Rate: 13
Cycle: 875038	Rate: 13
Cycle: 875039	Rate: 13
Cycle: 875040	Rate: 12
Cycle: 875304	Rate: 13
Cycle: 875305	Rate: 13
Cycle: 875306	Rate: 13
Cycle: 875307	Rate: 12
Cycle: 875685	Rate: 13
Cycle: 875686	Rate: 13
Cycle: 875687	Rate: 13
Cycle: 875688	Rate: 12
Cycle: 876446	Rate: 13
Cycle: 876447	Rate: 13
Cycle: 876448	Rate: 13
Cycle: 876449	Rate: 12
Cycle: 876713	Rate: 13
Cycle: 876714	Rate: 13
Cycle: 876717	Rate: 13
Cycle: 876720	Rate: 12
Cycle: 876980	Rate: 13
Cycle: 876981	Rate: 13
Cycle: 876983	Rate: 13
Cycle: 876984	Rate: 12
Cycle: 877247	Rate: 13
Cycle: 877248	Rate: 13
Cycle: 877249	Rate: 13
Cycle: 877250	Rate: 12
Cycle: 877251	Rate: 12
Cycle: 877252	Rate: 12
Cycle: 877253	Rate: 11
Cycle: 877254	Rate: 11
Cycle: 877627	Rate: 12
Cycle: 877628	Rate: 12
Cycle: 877629	Rate: 12
Cycle: 877630	Rate: 11
Cycle: 877632	Rate: 11
Cycle: 877635	Rate: 11
Cycle: 877737	Rate: 12
Cycle: 878166	Rate: 13
Cycle: 878167	Rate: 13
Cycle: 878168	Rate: 13
Cycle: 878171	Rate: 12
Cycle: 878432	Rate: 13
Cycle: 878433	Rate: 13
Cycle: 878434	Rate: 13
Cycle: 878438	Rate: 12
Cycle: 878813	Rate: 13
Cycle: 878814	Rate: 13
Cycle: 878815	Rate: 13
Cycle: 878816	Rate: 12
Cycle: 879193	Rate: 13
Cycle: 879194	Rate: 13
Cycle: 879195	Rate: 13
Cycle: 879196	Rate: 12
Cycle: 879671	Rate: 13
Cycle: 879672	Rate: 13
Cycle: 879673	Rate: 13
Cycle: 879674	Rate: 12
Cycle: 879938	Rate: 13
Cycle: 879939	Rate: 13
Cycle: 879941	Rate: 13
Cycle: 879942	Rate: 12
Cycle: 880203	Rate: 13
Cycle: 880206	Rate: 13
Cycle: 880207	Rate: 13
Cycle: 880208	Rate: 12
Cycle: 880209	Rate: 12
Cycle: 880210	Rate: 12
Cycle: 880211	Rate: 11
Cycle: 880212	Rate: 11
Cycle: 880746	Rate: 12
Cycle: 880747	Rate: 12
Cycle: 880748	Rate: 12
Cycle: 880749	Rate: 11
Cycle: 880751	Rate: 11
Cycle: 880752	Rate: 11
Cycle: 880753	Rate: 11
Cycle: 881288	Rate: 12
Cycle: 881289	Rate: 12
Cycle: 881293	Rate: 12
Cycle: 881297	Rate: 12
Cycle: 881557	Rate: 13
Cycle: 881562	Rate: 13
Cycle: 881564	Rate: 13
Cycle: 881565	Rate: 13
Cycle: 881923	Rate: 14
Cycle: 881924	Rate: 14
Cycle: 881925	Rate: 14
Cycle: 881930	Rate: 13
Cycle: 882482	Rate: 14
Cycle: 882483	Rate: 14
Cycle: 882484	Rate: 14
Cycle: 882490	Rate: 13
Cycle: 882750	Rate: 14
Cycle: 882752	Rate: 14
Cycle: 882753	Rate: 14
Cycle: 882754	Rate: 13
Cycle: 883017	Rate: 14
Cycle: 883018	Rate: 14
Cycle: 883019	Rate: 14
Cycle: 883025	Rate: 13
Cycle: 883284	Rate: 14
Cycle: 883287	Rate: 14
Cycle: 883288	Rate: 14
Cycle: 883289	Rate: 13
Cycle: 883290	Rate: 13
Cycle: 883292	Rate: 13
Cycle: 883295	Rate: 12
Cycle: 883298	Rate: 12
Cycle: 883828	Rate: 13
Cycle: 883829	Rate: 13
Cycle: 883830	Rate: 13
Cycle: 883831	Rate: 12
Cycle: 883832	Rate: 12
Cycle: 883833	Rate: 12
Cycle: 883834	Rate: 11
Cycle: 883835	Rate: 11
Cycle: 884232	Rate: 12
Cycle: 884233	Rate: 12
Cycle: 884234	Rate: 12
Cycle: 884237	Rate: 12
Cycle: 884499	Rate: 13
Cycle: 884500	Rate: 13
Cycle: 884501	Rate: 13
Cycle: 884502	Rate: 12
Cycle: 884864	Rate: 13
Cycle: 884865	Rate: 13
Cycle: 884866	Rate: 13
Cycle: 884867	Rate: 12
Cycle: 885244	Rate: 13
Cycle: 885245	Rate: 13
Cycle: 885246	Rate: 13
Cycle: 885247	Rate: 12
Cycle: 885510	Rate: 13
Cycle: 885511	Rate: 13
Cycle: 885512	Rate: 13
Cycle: 885515	Rate: 12
Cycle: 885516	Rate: 12
Cycle: 885776	Rate: 13
Cycle: 885778	Rate: 13
Cycle: 885779	Rate: 13
Cycle: 885780	Rate: 12
Cycle: 886292	Rate: 13
Cycle: 886293	Rate: 13
Cycle: 886294	Rate: 13
Cycle: 886295	Rate: 12
Cycle: 886296	Rate: 12
Cycle: 886297	Rate: 12
Cycle: 886298	Rate: 11
Cycle: 886299	Rate: 11
Cycle: 886834	Rate: 12
Cycle: 886835	Rate: 12
Cycle: 886836	Rate: 12
Cycle: 886837	Rate: 11
Cycle: 886838	Rate: 11
Cycle: 886839	Rate: 11
Cycle: 886840	Rate: 11
Cycle: 886841	Rate: 10
Cycle: 887479	Rate: 11
Cycle: 887480	Rate: 11
Cycle: 887481	Rate: 11
Cycle: 887482	Rate: 11
Cycle: 887747	Rate: 12
Cycle: 887748	Rate: 12
Cycle: 887749	Rate: 12
Cycle: 887750	Rate: 11
Cycle: 888112	Rate: 12
Cycle: 888113	Rate: 12
Cycle: 888114	Rate: 12
Cycle: 888115	Rate: 11
Cycle: 888494	Rate: 12
Cycle: 888495	Rate: 12
Cycle: 888496	Rate: 12
Cycle: 888497	Rate: 11
Cycle: 888761	Rate: 12
Cycle: 888762	Rate: 12
Cycle: 888763	Rate: 12
Cycle: 888764	Rate: 11
Cycle: 889028	Rate: 12
Cycle: 889029	Rate: 12
Cycle: 889030	Rate: 12
Cycle: 889031	Rate: 11
Cycle: 889295	Rate: 12
Cycle: 889296	Rate: 12
Cycle: 889297	Rate: 12
Cycle: 889298	Rate: 11
Cycle: 889299	Rate: 11
Cycle: 889300	Rate: 11
Cycle: 889301	Rate: 11
Cycle: 889302	Rate: 10
Cycle: 889942	Rate: 11
Cycle: 889943	Rate: 11
Cycle: 889944	Rate: 11
Cycle: 889945	Rate: 11
Cycle: 889946	Rate: 10
Cycle: 889947	Rate: 10
Cycle: 889948	Rate: 10
Cycle: 889949	Rate: 10
Cycle: 890524	Rate: 11
Cycle: 890525	Rate: 11
Cycle: 890526	Rate: 11
Cycle: 890527	Rate: 11
Cycle: 890791	Rate: 12
Cycle: 890792	Rate: 12
Cycle: 890793	Rate: 12
Cycle: 890794	Rate: 11
Cycle: 891156	Rate: 12
Cycle: 891157	Rate: 12
Cycle: 891158	Rate: 12
Cycle: 891159	Rate: 11
Cycle: 891537	Rate: 12
Cycle: 891538	Rate: 12
Cycle: 891539	Rate: 12
Cycle: 891540	Rate: 11
Cycle: 891804	Rate: 12
Cycle: 891805	Rate: 12
Cycle: 891806	Rate: 12
Cycle: 891807	Rate: 11
Cycle: 892069	Rate: 12
Cycle: 892070	Rate: 12
Cycle: 892071	Rate: 12
Cycle: 892072	Rate: 11
Cycle: 892336	Rate: 12
Cycle: 892337	Rate: 12
Cycle: 892338	Rate: 12
Cycle: 892339	Rate: 11
Cycle: 892340	Rate: 11
Cycle: 892341	Rate: 11
Cycle: 892342	Rate: 11
Cycle: 892343	Rate: 10
Cycle: 893000	Rate: 11
Cycle: 893001	Rate: 11
Cycle: 893002	Rate: 11
Cycle: 893005	Rate: 11
Cycle: 893006	Rate: 10
Cycle: 893414	Rate: 11
Cycle: 893415	Rate: 11
Cycle: 893416	Rate: 11
Cycle: 893417	Rate: 11
Cycle: 893681	Rate: 12
Cycle: 893682	Rate: 12
Cycle: 893685	Rate: 12
Cycle: 893689	Rate: 12
Cycle: 894063	Rate: 13
Cycle: 894065	Rate: 13
Cycle: 894066	Rate: 13
Cycle: 894067	Rate: 12
Cycle: 894072	Rate: 12
Cycle: 894492	Rate: 13
Cycle: 894493	Rate: 13
Cycle: 894494	Rate: 13
Cycle: 894495	Rate: 12
Cycle: 895009	Rate: 13
Cycle: 895010	Rate: 13
Cycle: 895013	Rate: 13
Cycle: 895016	Rate: 12
Cycle: 895276	Rate: 13
Cycle: 895277	Rate: 13
Cycle: 895279	Rate: 13
Cycle: 895280	Rate: 12
Cycle: 895543	Rate: 13
Cycle: 895544	Rate: 13
Cycle: 895545	Rate: 13
Cycle: 895546	Rate: 12
Cycle: 895547	Rate: 12
Cycle: 895548	Rate: 12
Cycle: 895549	Rate: 11
Cycle: 895550	Rate: 11
Cycle: 895826	Rate: 12
Cycle: 895842	Rate: 12
Cycle: 895843	Rate: 12
Cycle: 895844	Rate: 12
Cycle: 895845	Rate: 12
Cycle: 895887	Rate: 12
Cycle: 895903	Rate: 12
Cycle: 896033	Rate: 13
Cycle: 896129	Rate: 14
Cycle: 896591	Rate: 15
Cycle: 896607	Rate: 15
Cycle: 896623	Rate: 15
Cycle: 896782	Rate: 16
Cycle: 896783	Rate: 16
Cycle: 896784	Rate: 16
Cycle: 896785	Rate: 15
Cycle: 897018	Rate: 16
Cycle: 897019	Rate: 16
Cycle: 897020	Rate: 16
Cycle: 897021	Rate: 15
Cycle: 897399	Rate: 16
Cycle: 897400	Rate: 16
Cycle: 897401	Rate: 16
Cycle: 897402	Rate: 15
