
*** Data Prefetching Championship 2 Simulator ***

Warmup Instructions: 0
Simulation Instructions: 100000000
Scramble loads OFF
Using 256KB Last Level Cache
Using 12.8 GB/s DRAM bandwidth
Knobs visible from prefetcher: 0 1 0
Resetting history queue.
Setting up the minimum score
Resetting offset table
Setting initial offset to 1
Tag offset: 6
Resetting rable rounds
Resetting gauge
Cycle: 15	Rate: 32
Cycle: 693906	Rate: 18
Cycle: 693907	Rate: 17
Cycle: 693909	Rate: 17
Cycle: 693912	Rate: 17
Cycle: 693914	Rate: 16
Cycle: 694057	Rate: 17
Cycle: 694538	Rate: 18
Cycle: 694539	Rate: 18
Cycle: 694871	Rate: 19
Cycle: 694873	Rate: 19
Cycle: 694878	Rate: 19
Cycle: 694883	Rate: 18
Cycle: 694890	Rate: 18
Cycle: 695058	Rate: 19
Cycle: 695078	Rate: 19
Cycle: 695099	Rate: 19
Cycle: 695398	Rate: 20
Cycle: 695417	Rate: 20
Cycle: 695421	Rate: 20
Cycle: 695422	Rate: 19
Cycle: 695428	Rate: 19
Cycle: 695432	Rate: 19
Cycle: 695433	Rate: 18
Cycle: 695433	Rate: 18
Cycle: 695434	Rate: 17
Cycle: 695435	Rate: 17
Cycle: 695439	Rate: 17
Cycle: 695440	Rate: 16
Cycle: 695446	Rate: 16
Cycle: 695484	Rate: 16
Cycle: 695502	Rate: 16
Cycle: 695507	Rate: 16
Cycle: 696390	Rate: 17
Cycle: 696576	Rate: 18
Cycle: 696577	Rate: 18
Cycle: 696586	Rate: 18
Cycle: 696588	Rate: 17
Cycle: 696590	Rate: 17
Cycle: 696601	Rate: 17
Cycle: 696602	Rate: 16
Cycle: 696603	Rate: 16
Cycle: 696605	Rate: 16
Cycle: 696613	Rate: 15
Cycle: 696690	Rate: 16
Cycle: 696702	Rate: 16
Cycle: 696718	Rate: 16
Cycle: 697098	Rate: 17
Cycle: 697416	Rate: 18
Cycle: 697417	Rate: 18
Cycle: 697419	Rate: 17
Cycle: 697423	Rate: 17
Cycle: 697432	Rate: 17
Cycle: 697603	Rate: 18
Cycle: 697875	Rate: 19
Cycle: 697876	Rate: 19
Cycle: 697885	Rate: 19
Cycle: 698017	Rate: 20
Cycle: 698018	Rate: 20
Cycle: 698030	Rate: 20
Cycle: 698036	Rate: 19
Cycle: 698043	Rate: 19
Cycle: 698044	Rate: 19
Cycle: 698050	Rate: 18
Cycle: 698053	Rate: 18
Cycle: 698055	Rate: 18
Cycle: 698055	Rate: 17
Cycle: 698058	Rate: 17
Cycle: 698059	Rate: 17
Cycle: 698061	Rate: 16
Cycle: 698062	Rate: 16
Cycle: 698081	Rate: 16
Cycle: 698106	Rate: 16
Cycle: 698124	Rate: 16
Cycle: 699187	Rate: 17
Cycle: 699373	Rate: 18
Cycle: 699374	Rate: 18
Cycle: 699383	Rate: 18
Cycle: 699387	Rate: 17
Cycle: 699388	Rate: 17
Cycle: 699397	Rate: 17
Cycle: 699399	Rate: 16
Cycle: 699400	Rate: 16
Cycle: 699401	Rate: 16
Cycle: 699411	Rate: 15
Cycle: 699487	Rate: 16
Cycle: 699499	Rate: 16
Cycle: 699515	Rate: 16
Cycle: 700029	Rate: 17
Cycle: 700483	Rate: 18
Cycle: 700490	Rate: 18
Cycle: 700492	Rate: 18
Cycle: 700495	Rate: 17
Cycle: 700503	Rate: 17
Cycle: 700687	Rate: 18
Cycle: 700740	Rate: 19
Cycle: 700789	Rate: 19
Cycle: 700794	Rate: 19
Cycle: 700801	Rate: 19
Cycle: 700804	Rate: 19
Instructions Retired: 700005 Cycle: 700808 Hearbeat IPC: 0.874809 Cumulative IPC: 0.998854
Cycle: 700808	Rate: 19
Cycle: 700811	Rate: 18
Cycle: 700812	Rate: 18
Cycle: 700813	Rate: 17
Cycle: 700813	Rate: 17
Cycle: 700816	Rate: 17
Cycle: 700819	Rate: 16
Cycle: 700820	Rate: 16
Cycle: 700822	Rate: 16
Cycle: 700915	Rate: 17
Cycle: 701220	Rate: 18
Cycle: 701226	Rate: 18
Cycle: 702132	Rate: 19
Cycle: 702318	Rate: 20
Cycle: 702319	Rate: 20
Cycle: 702328	Rate: 20
Cycle: 702331	Rate: 19
Cycle: 702332	Rate: 19
Cycle: 702342	Rate: 19
Cycle: 702345	Rate: 18
Cycle: 702347	Rate: 18
Cycle: 702350	Rate: 18
Cycle: 702353	Rate: 17
Cycle: 702428	Rate: 18
Cycle: 702440	Rate: 18
Cycle: 702456	Rate: 18
Cycle: 702532	Rate: 19
Cycle: 703360	Rate: 20
Cycle: 703361	Rate: 20
Cycle: 703363	Rate: 19
Cycle: 703366	Rate: 19
Cycle: 703375	Rate: 19
Cycle: 703556	Rate: 20
Cycle: 703565	Rate: 20
Cycle: 703566	Rate: 20
Cycle: 703663	Rate: 21
Cycle: 703668	Rate: 21
Cycle: 703671	Rate: 20
Cycle: 703674	Rate: 20
Cycle: 703680	Rate: 20
Cycle: 703683	Rate: 19
Cycle: 703683	Rate: 19
Cycle: 703684	Rate: 18
Cycle: 703685	Rate: 18
Cycle: 703685	Rate: 17
Cycle: 703688	Rate: 17
Cycle: 703691	Rate: 17
Cycle: 703730	Rate: 17
Cycle: 703775	Rate: 17
Cycle: 703828	Rate: 18
Cycle: 704306	Rate: 19
Cycle: 704310	Rate: 19
Cycle: 704914	Rate: 20
Cycle: 705277	Rate: 21
Cycle: 705278	Rate: 21
Cycle: 705286	Rate: 20
Cycle: 705297	Rate: 20
Cycle: 705303	Rate: 20
Cycle: 705304	Rate: 19
Cycle: 705306	Rate: 19
Cycle: 705308	Rate: 18
Cycle: 705313	Rate: 18
Cycle: 705315	Rate: 18
Cycle: 705386	Rate: 18
Cycle: 705398	Rate: 18
Cycle: 705414	Rate: 18
Cycle: 706065	Rate: 19
Cycle: 706121	Rate: 20
Cycle: 706163	Rate: 20
Cycle: 706165	Rate: 20
Cycle: 706166	Rate: 20
Cycle: 706167	Rate: 19
Cycle: 706170	Rate: 19
Cycle: 706176	Rate: 19
Cycle: 706202	Rate: 19
Cycle: 706215	Rate: 19
Cycle: 706228	Rate: 18
Cycle: 706455	Rate: 19
Cycle: 706459	Rate: 19
Cycle: 706464	Rate: 19
Cycle: 706484	Rate: 19
Cycle: 706498	Rate: 18
Cycle: 706640	Rate: 19
Cycle: 706645	Rate: 19
Cycle: 706656	Rate: 19
Cycle: 706657	Rate: 18
Cycle: 706661	Rate: 18
Cycle: 706663	Rate: 18
Cycle: 706668	Rate: 17
Cycle: 706671	Rate: 17
Cycle: 706673	Rate: 17
Cycle: 706673	Rate: 16
Cycle: 706676	Rate: 16
Cycle: 706679	Rate: 16
Cycle: 706680	Rate: 15
Cycle: 706690	Rate: 15
Cycle: 706719	Rate: 15
Cycle: 706734	Rate: 15
Cycle: 706749	Rate: 15
Cycle: 706764	Rate: 15
Cycle: 706787	Rate: 15
Cycle: 706822	Rate: 16
Cycle: 707197	Rate: 17
Cycle: 707200	Rate: 17
Cycle: 707299	Rate: 18
Cycle: 707897	Rate: 19
Cycle: 707898	Rate: 19
Cycle: 707911	Rate: 19
Cycle: 707916	Rate: 18
Cycle: 707920	Rate: 18
Cycle: 707928	Rate: 18
Cycle: 707929	Rate: 17
Cycle: 707932	Rate: 17
Cycle: 707934	Rate: 17
Cycle: 707935	Rate: 16
Cycle: 708011	Rate: 17
Cycle: 708023	Rate: 17
Cycle: 708043	Rate: 17
Cycle: 708524	Rate: 18
Cycle: 708563	Rate: 18
Cycle: 708587	Rate: 18
Cycle: 708604	Rate: 18
Cycle: 708610	Rate: 18
Cycle: 708618	Rate: 18
Cycle: 708625	Rate: 18
Cycle: 708629	Rate: 18
Cycle: 708638	Rate: 18
Cycle: 708656	Rate: 18
Cycle: 708822	Rate: 19
Cycle: 708826	Rate: 19
Cycle: 708834	Rate: 19
Cycle: 708841	Rate: 18
Cycle: 708856	Rate: 18
Cycle: 709003	Rate: 19
Cycle: 709005	Rate: 19
Cycle: 709019	Rate: 19
Cycle: 709020	Rate: 18
Cycle: 709021	Rate: 18
Cycle: 709026	Rate: 18
Cycle: 709029	Rate: 17
Cycle: 709029	Rate: 17
Cycle: 709030	Rate: 16
Cycle: 709031	Rate: 16
Cycle: 709031	Rate: 16
Cycle: 709034	Rate: 15
Cycle: 709035	Rate: 15
Cycle: 709037	Rate: 15
Cycle: 709082	Rate: 15
Cycle: 709311	Rate: 16
Cycle: 709387	Rate: 17
Cycle: 709402	Rate: 17
Cycle: 709417	Rate: 17
Cycle: 709433	Rate: 17
Cycle: 709440	Rate: 17
Cycle: 709505	Rate: 18
Cycle: 709510	Rate: 18
Cycle: 710108	Rate: 19
Cycle: 710294	Rate: 20
Cycle: 710295	Rate: 20
Cycle: 710308	Rate: 20
Cycle: 710310	Rate: 19
Cycle: 710323	Rate: 19
Cycle: 710324	Rate: 19
Cycle: 710325	Rate: 18
Cycle: 710326	Rate: 18
Cycle: 710332	Rate: 18
Cycle: 710336	Rate: 17
Cycle: 710408	Rate: 18
Cycle: 710420	Rate: 18
Cycle: 710440	Rate: 18
Cycle: 710924	Rate: 19
Cycle: 710964	Rate: 19
Cycle: 710975	Rate: 19
Cycle: 711015	Rate: 20
Cycle: 711019	Rate: 20
Cycle: 711020	Rate: 19
Cycle: 711024	Rate: 19
Cycle: 711028	Rate: 19
Cycle: 711031	Rate: 18
Cycle: 711053	Rate: 18
Cycle: 711066	Rate: 18
Cycle: 711741	Rate: 19
Cycle: 711769	Rate: 19
Cycle: 711830	Rate: 20
Cycle: 711841	Rate: 20
Cycle: 711842	Rate: 20
Cycle: 711846	Rate: 19
Cycle: 711847	Rate: 19
Cycle: 711848	Rate: 18
Cycle: 711849	Rate: 18
Cycle: 711854	Rate: 18
Cycle: 711857	Rate: 17
Cycle: 711860	Rate: 17
Cycle: 711862	Rate: 17
Cycle: 711865	Rate: 16
Cycle: 711866	Rate: 16
Cycle: 711868	Rate: 16
Cycle: 711869	Rate: 15
Cycle: 711871	Rate: 15
Cycle: 711877	Rate: 15
Cycle: 711880	Rate: 14
Cycle: 711933	Rate: 15
Cycle: 711949	Rate: 15
Cycle: 712006	Rate: 16
Cycle: 712019	Rate: 16
Cycle: 712033	Rate: 16
Cycle: 712048	Rate: 16
Cycle: 712615	Rate: 17
Cycle: 713038	Rate: 18
Cycle: 713039	Rate: 18
Cycle: 713048	Rate: 18
Cycle: 713052	Rate: 17
Cycle: 713063	Rate: 17
Cycle: 713064	Rate: 17
Cycle: 713065	Rate: 16
Cycle: 713067	Rate: 16
Cycle: 713070	Rate: 16
Cycle: 713072	Rate: 15
Cycle: 713256	Rate: 16
Cycle: 713342	Rate: 17
Cycle: 713358	Rate: 17
Cycle: 713504	Rate: 18
Cycle: 713915	Rate: 19
Cycle: 714201	Rate: 20
Cycle: 714219	Rate: 20
Cycle: 714280	Rate: 21
Cycle: 714281	Rate: 21
Cycle: 714283	Rate: 20
Cycle: 714288	Rate: 20
Cycle: 714294	Rate: 20
Cycle: 714307	Rate: 19
Cycle: 714337	Rate: 19
Cycle: 714350	Rate: 19
Cycle: 714376	Rate: 19
Cycle: 714475	Rate: 20
Cycle: 714667	Rate: 21
Cycle: 714672	Rate: 21
Cycle: 714683	Rate: 21
Cycle: 714684	Rate: 20
Cycle: 714688	Rate: 20
Cycle: 714695	Rate: 20
Cycle: 714698	Rate: 19
Cycle: 714700	Rate: 19
Cycle: 714703	Rate: 18
Cycle: 714704	Rate: 18
Cycle: 714706	Rate: 17
Cycle: 714707	Rate: 17
Cycle: 714708	Rate: 16
Cycle: 714710	Rate: 16
Cycle: 714711	Rate: 16
Cycle: 714714	Rate: 15
Cycle: 714715	Rate: 15
Cycle: 714716	Rate: 15
Cycle: 714727	Rate: 15
Cycle: 714739	Rate: 15
Cycle: 714750	Rate: 15
Cycle: 714765	Rate: 15
Cycle: 714769	Rate: 15
Cycle: 714796	Rate: 16
Cycle: 714812	Rate: 16
Cycle: 715136	Rate: 17
Cycle: 715164	Rate: 17
Cycle: 715165	Rate: 17
Cycle: 715265	Rate: 18
Cycle: 715470	Rate: 19
Cycle: 715632	Rate: 20
Cycle: 715648	Rate: 20
Cycle: 715664	Rate: 20
Cycle: 715782	Rate: 21
Cycle: 716290	Rate: 22
Cycle: 716306	Rate: 22
Cycle: 716468	Rate: 23
Cycle: 716715	Rate: 24
Cycle: 716840	Rate: 25
Cycle: 716851	Rate: 25
Cycle: 716884	Rate: 25
Cycle: 716914	Rate: 25
Cycle: 716933	Rate: 25
Cycle: 716956	Rate: 25
Cycle: 716958	Rate: 24
Cycle: 716965	Rate: 24
Cycle: 716972	Rate: 23
Cycle: 716978	Rate: 23
Cycle: 716988	Rate: 23
Cycle: 717002	Rate: 22
Cycle: 717011	Rate: 22
Cycle: 717037	Rate: 22
Cycle: 717349	Rate: 23
Cycle: 717350	Rate: 23
Cycle: 717361	Rate: 22
Cycle: 717364	Rate: 22
Cycle: 717379	Rate: 22
Cycle: 717382	Rate: 21
Cycle: 717625	Rate: 22
Cycle: 717636	Rate: 22
Cycle: 717637	Rate: 21
Cycle: 717640	Rate: 21
Cycle: 717644	Rate: 20
Cycle: 717645	Rate: 20
Cycle: 717647	Rate: 19
Cycle: 717648	Rate: 19
Cycle: 717650	Rate: 18
Cycle: 717651	Rate: 18
Cycle: 717652	Rate: 17
Cycle: 717653	Rate: 17
Cycle: 717667	Rate: 17
Cycle: 717669	Rate: 16
Cycle: 717679	Rate: 16
Cycle: 717690	Rate: 16
Cycle: 717732	Rate: 16
Cycle: 718377	Rate: 17
Cycle: 718389	Rate: 17
Cycle: 718471	Rate: 18
Cycle: 718503	Rate: 18
Cycle: 718649	Rate: 19
Cycle: 718779	Rate: 20
Cycle: 718795	Rate: 20
Cycle: 718811	Rate: 20
Cycle: 719336	Rate: 21
Cycle: 719638	Rate: 22
Cycle: 719657	Rate: 22
Cycle: 719669	Rate: 22
Cycle: 719697	Rate: 22
Cycle: 719831	Rate: 23
Cycle: 719843	Rate: 23
Cycle: 719863	Rate: 23
Cycle: 719875	Rate: 23
Cycle: 719892	Rate: 23
Cycle: 719903	Rate: 22
Cycle: 719907	Rate: 22
Cycle: 719918	Rate: 22
Cycle: 719922	Rate: 21
Cycle: 719924	Rate: 21
Cycle: 719936	Rate: 21
Cycle: 719938	Rate: 20
Cycle: 719949	Rate: 20
Cycle: 719959	Rate: 20
Cycle: 720103	Rate: 21
Cycle: 720117	Rate: 21
Cycle: 720118	Rate: 21
Cycle: 720121	Rate: 20
Cycle: 720135	Rate: 20
Cycle: 720137	Rate: 20
Cycle: 720140	Rate: 19
Cycle: 720144	Rate: 19
Cycle: 720151	Rate: 19
Cycle: 720152	Rate: 18
Cycle: 720153	Rate: 18
Cycle: 720155	Rate: 17
Cycle: 720158	Rate: 17
Cycle: 720406	Rate: 18
Cycle: 720446	Rate: 18
Cycle: 720465	Rate: 18
Cycle: 720480	Rate: 18
Cycle: 720495	Rate: 18
Cycle: 720514	Rate: 18
Cycle: 720590	Rate: 19
Cycle: 720591	Rate: 19
Cycle: 720592	Rate: 18
Cycle: 720598	Rate: 18
Cycle: 720604	Rate: 18
Cycle: 720617	Rate: 18
Cycle: 720801	Rate: 19
Cycle: 720802	Rate: 19
Cycle: 720803	Rate: 18
Cycle: 720804	Rate: 18
Cycle: 720813	Rate: 18
Cycle: 720818	Rate: 17
Cycle: 720832	Rate: 17
Cycle: 720835	Rate: 17
Cycle: 721162	Rate: 18
Cycle: 721178	Rate: 18
Cycle: 721210	Rate: 18
Cycle: 721246	Rate: 18
Cycle: 721292	Rate: 19
Cycle: 721470	Rate: 20
Cycle: 721486	Rate: 20
Cycle: 721582	Rate: 21
Cycle: 721895	Rate: 22
Cycle: 722280	Rate: 23
Cycle: 722292	Rate: 23
Cycle: 722306	Rate: 23
Cycle: 722329	Rate: 23
Cycle: 722342	Rate: 23
Cycle: 722381	Rate: 23
Cycle: 722382	Rate: 22
Cycle: 722383	Rate: 22
Cycle: 722386	Rate: 21
Cycle: 722390	Rate: 21
Cycle: 722401	Rate: 21
Cycle: 722414	Rate: 20
Cycle: 722436	Rate: 20
Cycle: 722438	Rate: 20
Cycle: 722594	Rate: 21
Cycle: 722598	Rate: 21
Cycle: 722611	Rate: 21
Cycle: 722615	Rate: 20
Cycle: 722616	Rate: 20
Cycle: 722617	Rate: 19
Cycle: 722619	Rate: 19
Cycle: 722620	Rate: 18
Cycle: 722622	Rate: 18
Cycle: 722634	Rate: 18
Cycle: 722639	Rate: 17
Cycle: 722641	Rate: 17
Cycle: 722650	Rate: 17
Cycle: 722658	Rate: 16
Cycle: 722858	Rate: 17
Cycle: 722884	Rate: 17
Cycle: 722885	Rate: 17
Cycle: 722891	Rate: 17
Cycle: 722894	Rate: 16
Cycle: 722899	Rate: 16
Cycle: 722906	Rate: 16
Cycle: 722913	Rate: 16
Cycle: 722939	Rate: 16
Cycle: 722950	Rate: 16
Cycle: 722960	Rate: 16
Cycle: 723873	Rate: 17
Cycle: 723875	Rate: 17
Cycle: 723876	Rate: 17
Cycle: 723894	Rate: 17
Cycle: 723898	Rate: 16
Cycle: 723899	Rate: 16
Cycle: 723900	Rate: 16
Cycle: 723901	Rate: 15
Cycle: 723902	Rate: 15
Cycle: 723994	Rate: 16
Cycle: 724032	Rate: 16
Cycle: 724055	Rate: 16
Cycle: 724111	Rate: 17
Cycle: 724227	Rate: 18
Cycle: 724906	Rate: 19
Cycle: 724910	Rate: 19
Cycle: 724917	Rate: 19
Cycle: 724921	Rate: 18
Cycle: 724924	Rate: 18
Cycle: 725118	Rate: 19
Cycle: 725150	Rate: 19
Cycle: 725151	Rate: 19
Cycle: 725152	Rate: 19
Cycle: 725157	Rate: 18
Cycle: 725160	Rate: 18
Cycle: 725162	Rate: 18
Cycle: 725165	Rate: 17
Cycle: 725183	Rate: 17
Cycle: 725184	Rate: 17
Cycle: 725190	Rate: 17
Cycle: 725458	Rate: 18
Cycle: 725484	Rate: 18
Cycle: 725555	Rate: 19
Cycle: 725556	Rate: 19
Cycle: 725557	Rate: 18
Cycle: 725563	Rate: 18
Cycle: 725605	Rate: 18
Cycle: 726353	Rate: 19
Cycle: 726359	Rate: 19
Cycle: 726555	Rate: 20
Cycle: 726876	Rate: 21
Cycle: 726877	Rate: 21
Cycle: 726888	Rate: 21
Cycle: 726889	Rate: 20
Cycle: 726900	Rate: 20
Cycle: 726902	Rate: 20
Cycle: 726903	Rate: 19
Cycle: 726904	Rate: 19
Cycle: 726906	Rate: 18
Cycle: 726917	Rate: 18
Cycle: 727013	Rate: 19
Cycle: 727090	Rate: 20
Cycle: 727138	Rate: 20
Cycle: 728060	Rate: 21
Cycle: 728061	Rate: 21
Cycle: 728066	Rate: 20
Cycle: 728069	Rate: 20
Cycle: 728072	Rate: 19
Cycle: 728272	Rate: 20
Cycle: 728288	Rate: 20
Cycle: 728292	Rate: 20
Cycle: 728320	Rate: 20
Cycle: 728331	Rate: 20
Cycle: 728339	Rate: 19
Cycle: 728340	Rate: 19
Cycle: 728341	Rate: 18
Cycle: 728341	Rate: 18
Cycle: 728342	Rate: 17
Cycle: 728343	Rate: 17
Cycle: 728343	Rate: 16
Cycle: 728345	Rate: 16
Cycle: 728346	Rate: 16
Cycle: 728350	Rate: 15
Cycle: 728421	Rate: 16
Cycle: 728456	Rate: 16
Cycle: 728492	Rate: 17
Cycle: 728929	Rate: 18
Cycle: 728933	Rate: 18
Cycle: 729168	Rate: 19
Cycle: 729637	Rate: 20
Cycle: 729638	Rate: 20
Cycle: 729648	Rate: 20
Cycle: 729651	Rate: 19
Cycle: 729660	Rate: 19
Cycle: 729662	Rate: 19
Cycle: 729663	Rate: 18
Cycle: 729664	Rate: 18
Cycle: 729666	Rate: 17
Cycle: 729673	Rate: 17
Cycle: 729748	Rate: 18
Cycle: 729760	Rate: 18
Cycle: 729776	Rate: 18
Cycle: 730718	Rate: 19
Cycle: 730720	Rate: 19
Cycle: 730726	Rate: 19
Cycle: 730732	Rate: 18
Cycle: 730740	Rate: 18
Cycle: 730782	Rate: 18
Cycle: 730795	Rate: 18
Cycle: 730801	Rate: 18
Cycle: 730802	Rate: 18
Cycle: 730803	Rate: 17
Cycle: 730804	Rate: 17
Cycle: 730805	Rate: 16
Cycle: 730806	Rate: 16
Cycle: 730807	Rate: 16
Cycle: 730808	Rate: 15
Cycle: 730809	Rate: 15
Cycle: 730810	Rate: 15
Cycle: 730811	Rate: 14
Cycle: 730812	Rate: 14
Cycle: 730815	Rate: 14
Cycle: 730816	Rate: 13
Cycle: 730817	Rate: 13
Cycle: 730818	Rate: 13
Cycle: 730820	Rate: 12
Cycle: 730823	Rate: 12
Cycle: 730828	Rate: 12
Cycle: 730831	Rate: 12
Cycle: 730847	Rate: 12
Cycle: 730848	Rate: 11
Cycle: 730851	Rate: 11
Cycle: 730858	Rate: 11
Cycle: 730861	Rate: 11
Cycle: 730863	Rate: 11
Cycle: 730865	Rate: 10
Cycle: 730870	Rate: 10
Cycle: 730871	Rate: 10
Cycle: 730888	Rate: 10
Cycle: 731182	Rate: 11
Cycle: 731183	Rate: 11
Cycle: 731198	Rate: 11
Cycle: 731213	Rate: 11
Cycle: 731218	Rate: 11
Cycle: 731226	Rate: 11
Cycle: 731249	Rate: 11
Cycle: 731356	Rate: 12
Cycle: 731572	Rate: 13
Cycle: 731588	Rate: 13
Cycle: 731604	Rate: 13
Cycle: 731620	Rate: 13
Cycle: 731662	Rate: 14
Cycle: 731706	Rate: 14
Cycle: 731729	Rate: 15
Cycle: 731756	Rate: 15
Cycle: 731783	Rate: 15
Cycle: 731806	Rate: 16
Cycle: 732136	Rate: 17
Cycle: 732138	Rate: 17
Cycle: 732149	Rate: 17
Cycle: 732156	Rate: 17
Cycle: 732159	Rate: 16
Cycle: 732160	Rate: 16
Cycle: 732161	Rate: 16
Cycle: 732162	Rate: 15
Cycle: 732163	Rate: 15
Cycle: 732164	Rate: 15
Cycle: 732167	Rate: 14
Cycle: 732170	Rate: 14
Cycle: 732179	Rate: 14
Cycle: 732180	Rate: 14
Cycle: 732186	Rate: 13
Cycle: 732199	Rate: 13
Cycle: 732200	Rate: 13
Cycle: 732204	Rate: 13
Cycle: 732210	Rate: 13
Cycle: 732235	Rate: 13
Cycle: 732404	Rate: 14
Cycle: 732424	Rate: 14
Cycle: 732432	Rate: 14
Cycle: 732435	Rate: 14
Cycle: 732448	Rate: 14
Cycle: 732467	Rate: 14
Cycle: 732514	Rate: 14
Cycle: 732644	Rate: 15
Cycle: 732660	Rate: 15
Cycle: 732676	Rate: 15
Cycle: 732692	Rate: 15
Cycle: 733499	Rate: 16
Cycle: 733513	Rate: 16
Cycle: 733531	Rate: 16
Cycle: 733546	Rate: 16
Cycle: 733586	Rate: 16
Cycle: 733587	Rate: 16
Cycle: 733589	Rate: 16
Cycle: 733591	Rate: 16
Cycle: 733593	Rate: 15
Cycle: 733600	Rate: 15
Cycle: 733636	Rate: 15
Cycle: 733649	Rate: 15
Cycle: 733667	Rate: 15
Cycle: 733671	Rate: 15
Cycle: 733674	Rate: 15
Cycle: 733675	Rate: 15
Cycle: 733679	Rate: 14
Cycle: 733682	Rate: 14
Cycle: 733683	Rate: 14
Cycle: 733684	Rate: 13
Cycle: 733685	Rate: 13
Cycle: 733686	Rate: 13
Cycle: 733687	Rate: 12
Cycle: 733689	Rate: 12
Cycle: 733691	Rate: 12
Cycle: 733699	Rate: 12
Cycle: 733704	Rate: 12
Cycle: 733706	Rate: 11
Cycle: 733722	Rate: 11
Cycle: 733723	Rate: 11
Cycle: 733724	Rate: 11
Cycle: 733725	Rate: 11
Cycle: 733726	Rate: 10
Cycle: 733747	Rate: 10
Cycle: 733748	Rate: 10
Cycle: 733893	Rate: 11
Cycle: 733948	Rate: 12
Cycle: 733949	Rate: 12
Cycle: 733951	Rate: 12
Cycle: 733954	Rate: 12
Cycle: 734063	Rate: 13
Cycle: 734159	Rate: 14
Cycle: 734177	Rate: 14
Cycle: 734201	Rate: 14
Cycle: 734209	Rate: 14
Cycle: 735094	Rate: 15
Cycle: 735097	Rate: 15
Cycle: 735100	Rate: 15
Cycle: 735103	Rate: 14
Cycle: 735106	Rate: 14
Cycle: 735158	Rate: 14
Cycle: 735169	Rate: 14
Cycle: 735170	Rate: 14
Cycle: 735181	Rate: 14
Cycle: 735186	Rate: 14
Cycle: 735187	Rate: 14
Cycle: 735188	Rate: 14
Cycle: 735191	Rate: 13
Cycle: 735192	Rate: 13
Cycle: 735193	Rate: 13
Cycle: 735194	Rate: 12
Cycle: 735196	Rate: 12
Cycle: 735199	Rate: 12
Cycle: 735200	Rate: 12
Cycle: 735211	Rate: 12
Cycle: 735213	Rate: 11
Cycle: 735231	Rate: 11
Cycle: 735232	Rate: 11
Cycle: 735243	Rate: 11
Cycle: 735255	Rate: 11
Cycle: 735276	Rate: 11
Cycle: 735368	Rate: 12
Cycle: 735394	Rate: 12
Cycle: 735400	Rate: 12
Cycle: 735421	Rate: 12
Cycle: 735796	Rate: 13
Cycle: 735820	Rate: 13
Cycle: 735942	Rate: 14
Cycle: 735958	Rate: 14
Cycle: 735974	Rate: 14
Cycle: 735990	Rate: 14
Cycle: 736614	Rate: 15
Cycle: 736615	Rate: 15
Cycle: 736618	Rate: 15
Cycle: 736620	Rate: 14
Cycle: 736621	Rate: 14
Cycle: 736674	Rate: 14
Cycle: 736676	Rate: 14
Cycle: 736678	Rate: 14
Cycle: 736704	Rate: 14
Cycle: 736705	Rate: 14
Cycle: 736709	Rate: 14
Cycle: 736713	Rate: 14
Cycle: 736716	Rate: 14
Cycle: 736717	Rate: 13
Cycle: 736719	Rate: 13
Cycle: 736721	Rate: 13
Cycle: 736724	Rate: 12
Cycle: 736728	Rate: 12
Cycle: 736731	Rate: 12
Cycle: 736734	Rate: 12
Cycle: 736735	Rate: 11
Cycle: 736754	Rate: 11
Cycle: 736755	Rate: 11
Cycle: 736768	Rate: 11
Cycle: 736773	Rate: 11
Cycle: 736794	Rate: 11
Cycle: 736893	Rate: 12
Cycle: 736925	Rate: 12
Cycle: 736928	Rate: 12
Cycle: 736942	Rate: 12
Cycle: 737312	Rate: 13
Cycle: 737316	Rate: 13
Cycle: 737446	Rate: 14
Cycle: 737462	Rate: 14
Cycle: 737478	Rate: 14
Cycle: 737494	Rate: 14
Cycle: 738337	Rate: 15
Cycle: 738338	Rate: 15
Cycle: 738340	Rate: 15
Cycle: 738343	Rate: 14
Cycle: 738352	Rate: 14
Cycle: 738385	Rate: 14
Cycle: 738389	Rate: 14
Cycle: 738409	Rate: 14
Cycle: 738411	Rate: 14
Cycle: 738419	Rate: 14
Cycle: 738422	Rate: 14
Cycle: 738423	Rate: 13
Cycle: 738424	Rate: 13
Cycle: 738425	Rate: 13
Cycle: 738426	Rate: 12
Cycle: 738427	Rate: 12
Cycle: 738430	Rate: 12
Cycle: 738431	Rate: 12
Cycle: 738432	Rate: 11
Cycle: 738435	Rate: 11
Cycle: 738444	Rate: 11
Cycle: 738449	Rate: 11
Cycle: 738450	Rate: 11
Cycle: 738479	Rate: 11
Cycle: 738485	Rate: 11
Cycle: 738502	Rate: 11
Cycle: 738620	Rate: 12
Cycle: 738641	Rate: 12
Cycle: 738648	Rate: 12
Cycle: 738664	Rate: 12
Cycle: 738672	Rate: 12
Cycle: 738802	Rate: 13
Cycle: 738928	Rate: 14
Cycle: 738944	Rate: 14
Cycle: 739204	Rate: 15
Cycle: 739216	Rate: 15
Cycle: 739762	Rate: 16
Cycle: 739763	Rate: 16
Cycle: 739768	Rate: 16
Cycle: 739772	Rate: 15
Cycle: 739787	Rate: 15
Cycle: 739815	Rate: 15
Cycle: 739845	Rate: 15
Cycle: 739846	Rate: 15
Cycle: 739850	Rate: 15
Cycle: 739861	Rate: 15
Cycle: 739864	Rate: 15
